type,date,url,text,user,user_url,user_location,followers,following,account_creation_date,tweet_likes,quotes,retweets,country,antisemitic_post,non_antisemitic_post
tweet,2024-03-29 01:23:35+00:00,https://twitter.com/visegrad24/status/1773521354412724465,"“I won’t vote for Biden. At this point voting Trump is on the table (…) I won’t support anyone anti-Israel or anti making USA safe,”

Visegrad24 spoke with @MichaelRapaport about his how his political views have changed since Oct. 7th.

Link to full interview in the comments ⬇️ https://t.co/FAxhxOJleq",visegrad24,https://x.com/visegrad24,Visegrad,1031216,1398,2020-01-30,8545,504,1610,Unknown,False,True
tweet,2024-03-30 19:40:00+00:00,https://twitter.com/jacksonhinklle/status/1774159661391839332,🚨🇺🇸🇮🇱 Biden transferred BILLIONS of dollars in BOMBS and FIGHTER JETS to ISRAEL last week. https://t.co/leubeub8Td,jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2669592,372,2019-07-18,8951,273,5307,United States of America,False,True
tweet,2024-03-29 18:19:06+00:00,https://twitter.com/DrEliDavid/status/1773776913506476463,"🚨 Trump: “Anyone that I'll appoint as my Vice President, will be an Israel 🇮🇱 supporter.” https://t.co/Khpy1UrGwA",DrEliDavid,https://x.com/DrEliDavid,🌍,599155,5904,2016-11-22,17223,135,1983,Unknown,False,True
tweet,2024-03-30 22:10:10+00:00,https://twitter.com/DrLoupis/status/1774197451764711676,"CHAOS in Tel Aviv! 🇮🇱

Even Israel is against Israel. 🔥🔥🔥 https://t.co/t17LoocJ0w",DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279334,758,2021-10-07,12302,122,3577,Denmark,False,True
tweet,2024-03-28 14:39:37+00:00,https://twitter.com/dancohen3000/status/1773359292436885711,"Israel and the U.S. are starving Palestinian babies in Gaza to death. 

Imagine if this were on the front page of the NYT or WaPo for a week straight. 

Biden would be forced to stop arms transfers to Israel.

The media is complicit in genocide. 
https://t.co/3SwPhk1joe",dancohen3000,https://x.com/dancohen3000,"Washington, DC",328746,2630,2011-10-06,6764,295,5453,United States of America,False,True
tweet,2024-03-30 21:09:09+00:00,https://twitter.com/ShaykhSulaiman/status/1774182099097883111,"BREAKING NEWS OF HUGE UK GOVERNMENT SCANDAL

The British government has received advice from its own lawyers that Israel has breached International Humanitarian Law in Gaza but has kept this advice hidden and failed to make it public, according to a leaked recording obtained. https://t.co/Igm9buBygZ",ShaykhSulaiman,https://x.com/ShaykhSulaiman,UK,521812,430,2013-03-23,10547,202,6639,United Kingdom,False,True
tweet,2024-03-28 17:00:02+00:00,https://twitter.com/jacksonhinklle/status/1773394629200650400,"🚨🇮🇱🇨🇴 ""If ISRAEL does not comply with the Security Council resolution calling for a CEASEFIRE in GAZA, we will SEVER diplomatic relations with it."" - Colombian President Gustavo Pedro https://t.co/VVgsne16ZL",jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2669592,372,2019-07-18,9244,84,2927,United States of America,False,True
tweet,2024-03-29 07:07:57+00:00,https://twitter.com/johncusack/status/1773608014320111694,"There will be a reckoning - for the United States and  Israel
 Believe it.",johncusack,https://x.com/johncusack,USA Certum est quia impossibile est ,1882878,1576,2008-10-28,23924,239,9874,Unknown,False,True
tweet,2024-03-30 01:53:28+00:00,https://twitter.com/narrative_hole/status/1773891260262064252,"Today the US dropped 46,000 meals in Gaza and approved 1750 tonnes of bombs to Israel

No comment https://t.co/VhW6HPZHre",narrative_hole,https://x.com/narrative_hole,Unknown,426768,0,2022-03-18,18308,365,8467,Unknown,False,True
tweet,2024-03-30 19:51:52+00:00,https://twitter.com/DrLoupis/status/1774162648398971232,"This year, Easter holds a heartbreaking significance for Christians in Gaza. Israel didn't refrain from bombing their churches! 

Israel is at war against Christians &amp; Muslims! 

@HadiNasrallah 
 https://t.co/gF89ZI3p11",DrLoupis,https://x.com/DrLoupis,"København, Danmark",1279334,758,2021-10-07,13895,122,5876,Denmark,,
tweet,2024-03-28 14:56:46+00:00,https://twitter.com/ChayaRaichik10/status/1773363610875572666,"The Associated Press Hamas photographer who took a picture of the body of Shani Louk being paraded by terrorists, won a prestigious photography award.

Photographers working for AP, CNN, NYT, and Reuters accompanied Hamas terrorists into Israel on 10/7 and knew about the attack. https://t.co/Z9AYtHiCpN",ChayaRaichik10,https://x.com/ChayaRaichik10,Rent Free in Liberal Heads,553319,785,2022-11-14,6595,126,1991,Unknown,False,True
tweet,2024-03-28 22:30:15+00:00,https://twitter.com/BTnewsroom/status/1773477730727956615,"Thousands of women took to the streets of Casablanca, Morocco to protest against Israel's ongoing genocide in Gaza and express support for the Palestinian resistance. https://t.co/6xFpZtduf9",BTnewsroom,https://x.com/BTnewsroom,Unknown,143762,269,2020-01-14,7940,76,3218,Unknown,False,True
tweet,2024-03-30 20:46:46+00:00,https://twitter.com/LibyaLiberty/status/1774176465422074185,Israel’s supporters would have you believe that the ten year old girl wearing a pink hoodie is the bad guy in this photo. https://t.co/ID3R6qFHbB,LibyaLiberty,https://x.com/LibyaLiberty,at the kitchen table,240151,3673,2011-02-20,24132,34,9167,Unknown,False,True
tweet,2024-03-30 23:45:13+00:00,https://twitter.com/georgegalloway/status/1774221372769657015,If it is true that David Cameron has suppressed government legal advice that Israël has broken international law in #Gaza which would have required the immediate cessation of arms sales and military and intelligence Co-operation with Israel then the @FCDOGovUK Secretary of State will have to resign. #Israel #DavidCameron,georgegalloway,https://x.com/georgegalloway,Great Britain,725894,15614,2008-07-18,12513,98,5026,United Kingdom,False,True
tweet,2024-03-30 07:44:28+00:00,https://twitter.com/aaronjmate/status/1773979591566336202,Imagine being one of those people who say “Israel has the right to defend itself”,aaronjmate,https://x.com/aaronjmate,"Brooklyn, NY",412115,3575,2010-06-08,8085,46,4565,United States of America,False,True
tweet,2024-03-29 20:06:34+00:00,https://twitter.com/SanaSaeed/status/1773803959771074911,"The Biden admin just used a 16 year old arms transfer approval to quietly send Israel more weapons &amp; bombs to slaughter Palestinians.

Reporting that pushes ‘Biden admin is upset about how many Palestinians have been killed’ is PR for an admin that wants more dead Palestinians. https://t.co/r2Y6P02GWJ",SanaSaeed,https://x.com/SanaSaeed,"Washington, DC",153926,996,2009-03-17,6801,85,4476,United States of America,False,True
tweet,2024-03-23 23:36:58+00:00,https://twitter.com/mapofbangtan__/status/1771682581206954012,"May Allah protect the women in Gaza and Palestine. There’s no one else to help, no one else is helping. So please Allah protect them.",mapofbangtan__,https://x.com/mapofbangtan__,Unknown,503,460,2019-11-09,31972,43,13693,Unknown,False,True
tweet,2024-03-21 15:50:00+00:00,https://twitter.com/_lecmilton/status/1770840292146426064,"sir lewis hamilton in the past 24 hours:

•  called for a permanent ceasefire in palestine. 
• supported susie wolff. 
• called the red bull team out for their actions. 
• said that the fia president has never had his trust. 

simply iconic🙏",_lecmilton,https://x.com/_lecmilton,~16 44 81 5~,849,599,2023-03-30,8905,53,969,Unknown,False,True
tweet,2024-03-29 07:25:19+00:00,https://twitter.com/CensoredMen/status/1773612385032429859,"""If you're young appreciate how wealthy you are, there are children in Palestine right now with no family at all.""

@TateTheTalisman 🎯 https://t.co/OnvP3C1Z2y",CensoredMen,https://x.com/CensoredMen,Unknown,1043629,897,2022-12-17,10645,29,2747,Unknown,True,False
tweet,2024-03-24 20:00:00+00:00,https://twitter.com/jacksonhinklle/status/1771990369619890473,🙏🇵🇸 DROP A LIKE if you stand with PALESTINE! https://t.co/pHWjQLSk3J,jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2669592,372,2019-07-18,17072,46,3493,United States of America,False,True
tweet,2024-03-29 19:35:32+00:00,https://twitter.com/ClownWorld_/status/1773796150598119761,"“This is Ireland!” 

Irish patriots in Dublin tear down Palestine flag and throw it in the trash. 

What do you think? https://t.co/dOFYnxJX64",ClownWorld_,https://x.com/ClownWorld_,DM Submissions 📧 ,2402712,514,2021-10-09,66676,504,4490,Unknown,False,True
tweet,2024-03-24 18:40:00+00:00,https://twitter.com/jacksonhinklle/status/1771970234880266367,"🚨🇷🇺🇵🇸 Russian President Putin: ""We intend to take new steps to support PALESTINE."" https://t.co/ajFtJc2xM9",jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2669592,372,2019-07-18,75984,510,11257,United States of America,False,True
tweet,2024-03-22 21:46:44+00:00,https://twitter.com/mhdksafa/status/1771292453795991742,"This is not a war. This is a genocide.

Post about Palestine like your life depends on it, because their lives depends on it.

Don't stop talking about Gaza. Push for a permanent ceasefire. https://t.co/H1hUqiTRYI",mhdksafa,https://x.com/mhdksafa,"New York, USA",459879,34,2017-02-21,45857,291,32381,United States of America,False,True
tweet,2024-03-30 17:37:04+00:00,https://twitter.com/leylahamed/status/1774128724100677954,"Palestine national football team player Mahmoud Wadi posts in Instagram that his family house in Khan Younis has been bombed by Israel and completely destroyed. 

He’s in Egypt, where he plays for El Mokawloon SC. This is what your players are enduring with @FIFAcom https://t.co/3As3nAbmyK",leylahamed,https://x.com/leylahamed,"London, England",27119,794,2010-02-07,4040,7,2027,United Kingdom,True,False
tweet,2024-03-30 12:25:48+00:00,https://twitter.com/abierkhatib/status/1774050394580136030,"Passport Canada apologized after a Palestinian woman was told she can’t use Palestine as a place of birth, 

Thanks to her granddaughter posted about it on @tiktok_us https://t.co/S2XLtuUfXl",abierkhatib,https://x.com/abierkhatib,Amman,213924,2293,2013-01-14,8495,79,4418,Jordan,False,True
tweet,2024-03-25 11:22:09+00:00,https://twitter.com/abierkhatib/status/1772222434734686212,"Israel's embassy in Singapore ordered by the Singaporean Government to delete a post claiming: ""Israel is mentioned 43 times in the Quran.
While Palestine is not mentioned even once""

The Singaporean Home Affairs Minister nailed their ass elegantly
Watch https://t.co/AkTAcJJxY0",abierkhatib,https://x.com/abierkhatib,Amman,213924,2293,2013-01-14,12825,421,3924,Jordan,False,True
tweet,2024-03-23 12:00:16+00:00,https://twitter.com/AuschwitzMuseum/status/1771507253478076751,"23 March 1928 | A Jewish boy, Isaac Futerman, was born in Tel Aviv (then the British Mandate of Palestine). He lived in Paris. 

He arrived at #Auschwitz on 19 August 1942 in a transport of 997 Jews from Drancy. He was among 897 people murdered after selection in a gas chamber. https://t.co/f8RSjfylU9",AuschwitzMuseum,https://x.com/AuschwitzMuseum,"Oświęcim, Polska",1599092,2428,2012-05-21,6584,48,1478,Poland,False,True
tweet,2024-03-30 20:31:08+00:00,https://twitter.com/Subroza/status/1774172529373909137,"The Last 10 days of Ramadan, I'll be raising funds to help Palestine. If y'all wanna show some love, tune in to the streams and donate to help with whatever you can🫡💙🇵🇸

I'll match it, up to 2000$ aswell! #FreePalestine",Subroza,https://x.com/Subroza,"Austin, TX",305606,1077,2013-05-10,11732,146,1663,United States of America,False,True
tweet,2024-03-19 17:48:36+00:00,https://twitter.com/ya_babydadd/status/1770145362268815823,"i knew we was never gettin dat “free palestine,” but dis a bit excessive, no?",ya_babydadd,https://x.com/ya_babydadd,Unknown,1319,1406,2011-01-08,8041,150,630,Unknown,False,True
tweet,2024-03-26 03:14:47+00:00,https://twitter.com/berningman16/status/1772462171353477573,"Americans may not realize it, but Aaron Bushnell is known all over the world as a martyr &amp; a hero.

For the people of Palestine - he made the ultimate sacrifice. His name will live forever. And he will never be forgotten.  🇵🇸 https://t.co/uF5HWnOSw2",berningman16,https://x.com/berningman16,"San Francisco, CA",34755,30473,2016-02-06,8567,28,2910,United States of America,False,True
tweet,2024-03-25 09:22:03+00:00,https://twitter.com/stellarkeenan/status/1772192212803064113,Indonesia supporting a free Palestine state and yet uses similar tactics to Israeli forces in order to oppress indigenous Papuans. None of us are free until all of us are free. Palestine’s strive for liberation is no different to West Papua’s,stellarkeenan,https://x.com/stellarkeenan,"Ōtautahi, Aotearoa",1525,1142,2019-04-12,35635,82,14401,New Zealand,False,True
tweet,2024-03-28 09:08:08+00:00,https://twitter.com/MuhammadSmiry/status/1773275871270342708,KEEP TALKING ABOUT PALESTINE,MuhammadSmiry,https://x.com/MuhammadSmiry,Palestine,834209,112636,2010-12-13,23010,74,12430,Unknown,False,True
tweet,2024-03-30 17:01:00+00:00,https://twitter.com/PSCupdates/status/1774119647039697182,"More than 200,000 people out in force today demanding a #CeasefireNOW

We will keep marching for an end to the genocide, our government’s complicity and for a free Palestine. https://t.co/35DF3dw0eW",PSCupdates,https://x.com/PSCupdates,London,103310,1705,2009-11-04,3205,47,1318,United Kingdom,False,True
tweet,2024-03-27 04:44:50+00:00,https://twitter.com/MouinRabbani/status/1772847222071107904,"THREAD: On 29 February I participated in a debate organised by Lex Fridman on Israel and Palestine, alongside Norman Finkelstein, Benny Morris, and Steven Bonnell (stage name “Destiny”).",MouinRabbani,https://x.com/MouinRabbani,Unknown,57773,541,2021-05-26,12197,129,1719,Unknown,False,True
tweet,2024-03-25 17:49:02+00:00,https://twitter.com/jeremycorbyn/status/1772319796308119914,"The UN Security Council has finally voted for an immediate ceasefire in Gaza. It must be implemented, now.

It is a stain on humanity that it took the deaths of more than 30,000 people to bring this about. We will continue to campaign for peace, justice, and a free Palestine.",jeremycorbyn,https://x.com/jeremycorbyn,UK,2600380,3249,2010-02-26,29450,187,9118,United Kingdom,False,True
tweet,2024-04-27 21:49:16+00:00,https://twitter.com/ChampRDS/status/1784339054131056683,"Alex Pereira was asked if his legacy in such a short time in the #UFC has surpassed Israel Adesanya's:

""Honestly I don't know man. You have to see the criteria they use. Adesanya made several [title] defenses, I couldn't defend the middleweight belt...

But there are things I did, I was a double champion. He tried [to be a double champion] but didn't...

I'm not worried about that because I think it doesn't matter what classification they give you. What matters is what you do and inspire people. And I think I'm doing it very well.""

🎥 @laertevianamma #UFC #MMA",ChampRDS,https://x.com/ChampRDS,Unknown,16007,321,2023-12-25,16745,149,685,Unknown,False,True
tweet,2024-04-28 06:50:30+00:00,https://twitter.com/AkimotoThn/status/1784475260278235351,Japanese Z generation: Israel is the terrorist! https://t.co/T9kUIiiCua,AkimotoThn,https://x.com/AkimotoThn,Unknown,20516,2420,2022-08-12,42505,528,10213,Unknown,False,True
tweet,2024-04-29 22:11:24+00:00,https://twitter.com/bluepashminas/status/1785069401038885330,BREAKING: 90.99% of @BarnardCollege students have voted to divest from israel. https://t.co/2MnAYJ7A20,bluepashminas,https://x.com/bluepashminas,"New York, NY",15977,227,2024-02-27,18660,140,3782,United States of America,False,True
